,Visitor,Browser
11975,915998732064674570,Firefox
11976,8162909080312101109,Firefox
11977,1940590955410216437,Chrome
11978,590440651765820300,Chrome
11979,2938323375994826373,Chrome
11980,5854446329935241771,Firefox
11981,2547338939847092978,Chrome
11982,1169657356963033830,Chrome
11983,968455379206079217,Chrome
11984,1616390374767849012,Safari
11985,2553280184046758554,Firefox
11986,8724437333508586989,Safari
11987,7249478468513837404,Chrome
11988,9661245369653938234,Chrome
11989,1038989688878229814,Chrome
11990,531996725806037822,Safari
11991,2979356999408438008,Chrome
11992,6148576241882843832,Chrome
11993,506513131574907664,Chrome
11994,9044111327031257361,Safari
11995,3310824144603452703,Chrome
11996,3066447726667760554,Safari
11997,9412460487679808670,Safari
11998,4421202116525365565,Chrome
11999,7667298633665508935,Chrome
12000,8995877308396170346,Chrome
12001,3964062752741339011,Opera
12002,9800241604549211869,Chrome
12003,664285980730453687,Chrome
12004,5122080680711537104,Chrome
12005,3260069107339926284,Chrome
12006,8875985309507752802,Chrome
12007,614529971464971345,Internet Explorer
12008,841364154010688335,Chrome
12009,364265109482287733,Chrome
12010,9697141443212999190,Chrome
12011,2384695366679051819,Chrome
12012,491797933270350081,Chrome
12013,179744468963691713,Chrome
12014,9551657783427296590,Safari
12015,5658749424658654420,Safari
12016,569752743034520183,Chrome
12017,4962506865511708411,Safari
12018,5759496312815536465,Safari
12019,325864534093556150,Safari
12020,4571462407156085191,Chrome
12021,61230661857714563,Chrome
12022,579268491972156921,Chrome
12023,1539063699232456550,Firefox
12024,9116982878290633159,Chrome
12025,540588268558648971,Safari
12026,9585147667653536141,Chrome
12027,448292108026961569,Chrome
12028,8916924350810547042,Firefox
12029,792099334740975924,Chrome
12030,173504698114532402,Chrome
12031,792447795388106404,Chrome
12032,8777203072177059852,Safari
12033,4525929016957471411,Chrome
12034,9611721879564737064,Firefox
12035,5321038686570378880,Firefox
12036,8673901334492770576,Safari
12037,824839726118485274,Chrome
12038,2760319938016283479,Chrome
12039,4728158787726314433,Chrome
12040,366110229208717267,Safari
12041,673667006335365862,Chrome
12042,8403380005399698669,Chrome
12043,7038018944384110739,Chrome
12044,722590601490926073,Chrome
12045,9772045776712465971,Chrome
12046,4987080409147424163,Chrome
12047,4207862590389675854,Chrome
12048,5484025567777441265,Chrome
12049,6623385452041681885,Firefox
12050,56137737949790574,Safari
12051,8944743709886094385,Chrome
12052,971262548361529331,Chrome
12053,5472104949289814996,Chrome
12054,1970465577359350153,Chrome
12055,7339063077216694166,Chrome
12056,2077047592977354023,Chrome
12057,403793348117200600,Chrome
12058,1214989762364418369,Chrome
12059,8944743709886094385,Chrome
12060,877993064727327805,Internet Explorer
12061,457044045447882756,Chrome
12062,9171090030653962199,Chrome
12063,8796443893259603358,Chrome
12064,4602961884810203048,Chrome
12065,8337224353504298962,Firefox
12066,8880526310723293237,Safari
12067,6565618108471707506,Safari
12068,5094848879064319540,Chrome
12069,8531470659357789745,Chrome
12070,16809615839813593,Chrome
12071,4213359531755604482,Chrome
12072,2642048067798573355,Firefox
12073,120737858079713064,Chrome
12074,4190497890135565974,Chrome
12075,8191973954621174919,Chrome
12076,3615177613448713764,Chrome
12077,2107823692798821876,Chrome
12078,8366025189522709032,Chrome
12079,5949606805591253164,Safari
12080,875348429360552555,Safari
12081,3854847094214949711,Safari
12082,5647409946651148133,Chrome
12083,4539511651388622635,Chrome
12084,72286334907101451,Chrome
12085,2414477815093272595,Safari
12086,2615675311960186564,Chrome
12087,7553036876726742463,Chrome
12088,8922598219003541164,Chrome
12089,2363317796788967854,Chrome
12090,3286545915983661228,Chrome
12091,2609262795809541531,Chrome
12092,6338676950279801760,Safari
12093,5103582094017198409,Chrome
12094,7453498907708576100,Chrome
12095,3854847094214949711,Safari
12096,680299981026999055,Safari
12097,3478853868864465586,Chrome
12098,6602394789487906758,Firefox
12099,702611683427083005,Firefox
12100,1215043253615285117,Internet Explorer
12101,704316404488209936,Chrome
12102,190001494430412320,Chrome
12103,37107425053020636,Chrome
12104,540420869103141093,Safari
12105,1282007985029346429,Chrome
12106,8159187623200519495,Chrome
12107,1720006022504089919,Chrome
12108,2087613804030937859,Chrome
12109,6672785642310903480,Chrome
12110,7307875638332091095,Chrome
12111,6763742739506914631,Chrome
12112,5667322529768829029,Chrome
12113,3342793502496037940,Chrome
12114,844855253897628298,Chrome
12115,4251053147587404000,Chrome
12116,2964865113322524113,Internet Explorer
12117,5472104949289814996,Chrome
12118,2082625651279391786,Chrome
12119,8531470659357789745,Chrome
12120,952435106301555591,Chrome
12121,2876068626866673322,Safari
12122,5312815462950178634,Internet Explorer
12123,7831557782395679517,Chrome
12124,7695177603356360291,Chrome
12125,4482586605911769379,Chrome
12126,1443139528202497204,Chrome
12127,5988557842213154478,Chrome
12128,7454994712635242730,Chrome
12129,6097157747043053722,Internet Explorer
12130,4048942044036964400,Firefox
12131,5862793460819202896,Chrome
12132,3529994967992874469,Chrome
12133,953195861825968384,Chrome
12134,4102582762538894863,Firefox
12135,5843973241409358260,Chrome
12136,3754847469660354566,Chrome
12137,3269520151286326107,Chrome
12138,1488417738684607810,Firefox
12139,4589386681356770178,Chrome
12140,7151662206641677712,Safari
12141,671488679414382658,Chrome
12142,4165277873520143962,Safari
12143,3668960715132602786,Chrome
12144,3859796935926263832,Chrome
12145,7740694072679944277,Chrome
12146,310234391209135994,Chrome
12147,8140414924422752771,Safari
12148,5379202622242615325,Edge
12149,2587067396950077797,Safari
12150,850923639048818616,Chrome
12151,1606767244504237347,Chrome
12152,7531022144845275601,Chrome
12153,58852439712059416,Chrome
12154,9172237449112891443,Chrome
12155,456559707193300086,Chrome
12156,5864704019072074570,Safari
12157,4390984090193680040,Safari
12158,6694504690354356454,Chrome
12159,4979510646862425622,Internet Explorer
12160,5351178094032500671,Chrome
12161,218830545308567199,Firefox
12162,8115349143859595392,Chrome
12163,45868889028416618,Safari
12164,5759496312815536465,Safari
12165,7039232143147636259,Safari
12166,2179743363660989477,Chrome
12167,2860211032347786924,Chrome
12168,5222259690729538757,Firefox
12169,7498044058601745629,Chrome
12170,6519809846299744217,Safari
12171,9161058570556521827,Safari
12172,3256794081035104501,Chrome
12173,7692999526387068281,Firefox
12174,3233428953966055254,Chrome
12175,3240660402839870218,Chrome
12176,4979594371454379873,Chrome
12177,1770547850496709050,Chrome
12178,3678261675348443393,Chrome
12179,7239522819434964367,Chrome
12180,5746429506413716072,Chrome
12181,8076107612283876259,Chrome
12182,3930297558772175430,Safari (in-app)
12183,5655693971703154410,Chrome
12184,3601305184975990191,Chrome
12185,7205491875357656401,Chrome
12186,806120979439859348,Safari
12187,4027513784433374428,Safari
12188,3338791725378459097,Safari
12189,6926127602601724530,Safari (in-app)
12190,3675635497707905432,Safari
12191,1708214865112487296,Safari
12192,4049682651584044934,Safari
12193,865156482735513342,Safari
12194,6878429871719430397,Chrome
12195,9785328934971018743,Chrome
12196,4437071276883372774,Chrome
12197,1423176234836947412,Chrome
12198,6052677412786511753,Chrome
12199,2107823692798821876,Chrome
12200,6520510480179003050,Safari
12201,83914158643436574,Chrome
12202,5112839665350799007,Safari
12203,4843715387063599937,Chrome
12204,3880380458544386562,Chrome
12205,569283790872970371,Chrome
12206,3732096523905231805,Chrome
12207,73970928795393350,Chrome
12208,5864704019072074570,Safari
12209,8226162753078255387,Safari
12210,8316180633862116992,Chrome
12211,410836912518790071,Safari
12212,173774192760150490,Safari
12213,3269834865385146569,Chrome
12214,8732851930858933154,Chrome
12215,3838919837855824028,Chrome
12216,3608475193341679870,Chrome
12217,1299657562194534673,Chrome
12218,1287174252510941836,Opera
12219,6350637494394255961,Chrome
12220,3269834865385146569,Chrome
12221,3498775846559031432,Chrome
12222,5185993741943861245,Safari
12223,9341215037592830874,Safari
12224,1635684871823502604,Safari
12225,6815234192194618942,Chrome
12226,5767255881668877462,Chrome
12227,5078887423725246595,Chrome
12228,7647155351451794685,Safari
12229,2994047521966862206,Chrome
12230,371099010411064428,Chrome
12231,4751048611863044701,Internet Explorer
12232,296188740910863167,Chrome
12233,64875518865567163,Chrome
12234,1052230510477319058,Safari
12235,8841032067028596264,Chrome
12236,5845571367223986195,Safari
12237,1838185518562718832,Safari
12238,5385185229855474745,Chrome
12239,1008858720552391101,Chrome
12240,180264852123760657,Chrome
12241,3146723058816560702,Internet Explorer
12242,6722042716459387883,Chrome
12243,8462900377868897451,Safari
12244,6848937130732511099,Chrome
12245,3838919837855824028,Chrome
12246,5995464327779897508,Chrome
12247,3160035810827509089,Chrome
12248,5809923035957342173,Chrome
12249,5329014930785444199,Safari
12250,5329014930785444199,Safari
12251,5974026651020126562,Chrome
12252,2731898409940188517,Chrome
12253,5814517039043940240,Chrome
12254,8731108975138195779,Chrome
12255,1084904065062746154,Chrome
12256,90327356465923898,Safari
12257,1642230725550397951,Chrome
12258,571024195738004981,Chrome
12259,5329014930785444199,Safari
12260,8840981510387027943,Safari
12261,799702679354796819,Chrome
12262,2764272328697078886,Chrome
12263,2166791213585769217,Chrome
12264,3731098592587879996,Chrome
12265,4800298563714769024,Chrome
12266,2380588465261634953,Chrome
12267,3468343483663741469,Chrome
12268,1616657037682139653,Chrome
12269,433326723544789810,Safari
12270,491797933270350081,Chrome
12271,2385941362868196957,Safari
12272,5237318127314572847,Chrome
12273,806120979439859348,Safari
12274,8620698485093240997,Chrome
12275,109119789589161546,Safari (in-app)
12276,6951823238613761201,Chrome
12277,4467618881626015446,Chrome
12278,1223188498568242931,Chrome
12279,2675959470681518771,Chrome
12280,9241102754747168773,Chrome
12281,4037420856630430997,Chrome
12282,4343303169494767176,Safari
12283,8977584898628428648,Chrome
12284,775145007618009021,Chrome
12285,7159786415499911310,Chrome
12286,8270875071884278969,Chrome
12287,1148377804975250596,Chrome
12288,701728114104455396,Chrome
12289,5364907185448231077,Internet Explorer
12290,5825414373295736196,Chrome
12291,5825414373295736196,Chrome
12292,5972841413246245730,Chrome
12293,19177426571272712,Internet Explorer
12294,2685874229314680740,Chrome
12295,213601466243299308,Chrome
12296,5674230113243729259,Safari
12297,9591908118645451398,Chrome
12298,893388150832990235,Chrome
12299,8403380005399698669,Chrome
12300,649777500417577,Safari
12301,548755853977389454,Chrome
12302,3813819585976857822,Chrome
12303,2947790947143639377,Firefox
12304,8145602229578463169,Chrome
12305,3354957540815442956,Chrome
12306,7418331454795993553,Chrome
12307,3704812550814578150,Firefox
12308,9487676296365353150,Chrome
12309,1116297686284726412,Safari
12310,1116297686284726412,Safari
12311,4070760562998729301,Chrome
12312,7474696177454493845,Safari
12313,9838699800088969066,Safari
12314,7900738408437368042,Safari
12315,9890188553097482621,Chrome
12316,95952016014674620,Chrome
12317,9150475037657720251,Chrome
12318,7540567315924392943,Chrome
12319,6984034592914939615,Chrome
12320,597593472647399454,Chrome
12321,7845059122045834512,Chrome
12322,7978656998858153652,Safari
12323,6492439856265325162,Safari
12324,282402724468959477,Firefox
12325,2806702368881604241,Safari
12326,1711047735726083275,Chrome
12327,5781327184911598721,Safari
12328,9618575165449787018,Chrome
12329,2664754314189023073,Chrome
12330,7413148215946611169,Internet Explorer
12331,3710847281551635014,Safari
12332,7933244455973524996,Chrome
12333,2982270452607162961,Safari
12334,2982270452607162961,Safari
12335,4554379680704404282,Safari
12336,6643808042633969764,Safari
12337,5720549105195262787,Chrome
12338,9099472618881966257,Chrome
12339,3616169658073943179,Chrome
12340,7238621397801015682,Safari
12341,5058962749186400053,Safari
12342,4563912239435923794,Chrome
12343,387228539959484709,Chrome
12344,3710847281551635014,Safari
12345,9107946350462256997,Chrome
12346,5720549105195262787,Chrome
12347,1724573183517428437,Safari
12348,9177376352728708302,Firefox
12349,2370980547795161009,Chrome
12350,9476892919620621845,Chrome
12351,4533466408096362462,Safari
12352,5055988499302074799,Chrome
12353,8364197097805448476,Safari
12354,288719719239800253,Opera
12355,6862294514300009322,Chrome
12356,897706832816371555,Edge
12357,739176657830559341,Safari
12358,74868310302251578,Safari
12359,7880327442801364389,Chrome
12360,8291846425605619035,Chrome
12361,2623710264757061834,Chrome
12362,9918460895936555217,Chrome
12363,3731584090067970547,Chrome
12364,3335477422637896830,Chrome
12365,4400604829177032927,Safari
12366,1566972682275489319,Firefox
12367,5784225857492898256,Chrome
12368,6400032049439773080,Safari
12369,45813347261554818,Chrome
12370,3879600772388428810,Chrome
12371,3368850852007044287,Chrome
12372,2589991085296181620,Internet Explorer
12373,5430277743415637940,Chrome
12374,1472926289941994221,Chrome
12375,6825276765588053803,Chrome
12376,6035233418105574344,Safari
12377,2880094591586914277,Safari
12378,5361473900565635422,Safari
12379,290875712714257313,Chrome
12380,4949654881327043360,Safari
12381,4735175795252363256,Safari
12382,3864683479726361339,Chrome
12383,7635460351287848202,Chrome
12384,715599937799378837,Chrome
12385,2339061564323526309,Chrome
12386,9947162583635083023,Chrome
12387,5929765288915275562,Chrome
12388,8937455227777936186,Chrome
12389,1708811301157054114,Chrome
12390,2775090037285065080,Chrome
12391,2921106562091860010,Chrome
